style	size	char	x	y	width	height	advance	bearing_x	bearing_y	baseline	ink	ascent	descent
R	29	58	428	485	17	21	17	0	-21	27	1	34	9
R	29	59	449	485	16	21	15	0	-21	27	1	34	9
R	29	5A	469	485	16	21	17	1	-21	27	1	34	9
R	29	5B	489	485	6	28	10	3	-23	27	1	34	9
R	29	5C	499	485	11	29	11	0	-23	27	1	34	9
R	29	5D	514	485	7	28	10	0	-23	27	1	34	9
R	29	5E	525	485	13	14	16	2	-22	27	1	34	9
R	29	5F	542	485	16	2	16	0	2	27	1	34	9
R	29	60	562	485	7	7	18	4	-25	27	1	34	9
R	29	61	573	485	13	16	16	1	-16	27	1	34	9
R	29	62	590	485	15	23	18	2	-23	27	1	34	9
R	29	63	609	485	13	16	15	1	-16	27	1	34	9
R	29	64	626	485	15	23	18	1	-23	27	1	34	9
R	29	65	645	485	14	16	16	1	-16	27	1	34	9
R	29	66	663	485	11	24	9	0	-24	27	1	34	9
R	29	67	678	485	15	23	16	1	-16	27	1	34	9
R	29	68	697	485	14	23	18	2	-23	27	1	34	9
R	29	69	715	485	4	23	8	2	-23	27	1	34	9
R	29	6A	723	485	8	30	8	-2	-23	27	1	34	9
R	29	6B	735	485	14	24	16	2	-24	27	1	34	9
R	29	6C	753	485	5	24	8	2	-24	27	1	34	9
R	29	6D	762	485	23	16	27	2	-16	27	1	34	9
R	29	6E	789	485	14	16	18	2	-16	27	1	34	9
R	29	6F	807	485	16	16	18	1	-16	27	1	34	9
R	29	70	827	485	15	23	18	2	-16	27	1	34	9
R	29	71	846	485	15	23	18	1	-16	27	1	34	9
R	29	72	865	485	10	16	11	2	-16	27	1	34	9
R	29	73	879	485	13	16	14	0	-16	27	1	34	9
R	29	74	896	485	11	21	11	0	-21	27	1	34	9
R	29	75	911	485	13	16	18	2	-16	27	1	34	9
R	29	76	928	485	15	16	15	0	-16	27	1	34	9
R	29	77	947	485	23	16	23	0	-16	27	1	34	9
R	29	78	974	485	14	16	14	0	-16	27	1	34	9
R	29	79	992	485	15	23	15	0	-16	27	1	34	9
R	29	7A	1011	485	12	16	14	1	-16	27	1	34	9
R	29	7B	1027	485	8	28	10	1	-23	27	1	34	9
R	29	7C	1039	485	3	33	8	2	-25	27	1	34	9
R	29	7D	1046	485	9	28	10	0	-23	27	1	34	9
R	29	7E	1059	485	14	5	16	1	-13	27	1	34	9
R	29	2039	1077	485	6	13	9	1	-15	27	1	34	9
R	29	203A	1087	485	7	12	9	1	-14	27	1	34	9
R	29	4E00	1098	485	27	3	29	1	-13	27	1	34	9
R	29	4E09	1129	485	27	23	29	1	-23	27	1	34	9
R	29	4E66	1160	485	27	29	29	1	-26	27	1	34	9
R	29	4E8C	1191	485	27	21	29	1	-21	27	1	34	9
R	29	4E94	1222	485	27	24	29	1	-23	27	1	34	9
R	29	4ECA	1253	485	27	29	29	1	-26	27	1	34	9
R	29	516D	1284	485	27	29	29	1	-26	27	1	34	9
R	29	5171	1315	485	27	29	29	1	-26	27	1	34	9
R	29	5206	1346	485	27	28	29	1	-25	27	1	34	9
R	29	524D	1377	485	27	29	29	1	-26	27	1	34	9
R	29	5468	1408	485	25	27	29	1	-24	27	1	34	9
R	29	56DB	1437	485	25	25	29	2	-23	27	1	34	9
R	29	56F4	1466	485	25	27	29	2	-24	27	1	34	9
R	29	5747	1495	485	26	29	29	1	-26	27	1	34	9
R	29	591A	1525	485	26	29	29	2	-26	27	1	34	9
R	29	5929	1555	485	27	26	29	1	-23	27	1	34	9
R	29	5C0F	1586	485	29	28	29	0	-25	27	1	34	9
R	29	5E74	1619	485	27	29	29	1	-26	27	1	34	9
R	29	5F53	1650	485	23	29	29	3	-26	27	1	34	9
R	29	5F55	1677	485	27	27	29	1	-25	27	1	34	9
R	29	603B	1708	485	27	28	29	1	-26	27	1	34	9
R	29	60C5	1739	485	28	29	29	0	-26	27	1	34	9
R	29	6309	1771	485	28	29	29	0	-26	27	1	34	9
R	29	6570	1803	485	28	29	29	1	-26	27	1	34	9
R	29	65E0	1835	485	27	27	29	1	-24	27	1	34	9
R	29	65E5	1866	485	20	26	29	5	-24	27	1	34	9
R	29	65F6	1890	485	26	28	29	2	-26	27	1	34	9
R	29	660E	1920	485	25	27	29	2	-24	27	1	34	9
R	29	661F	1949	485	27	26	29	1	-24	27	1	34	9
R	29	6682	1980	485	27	29	29	1	-26	27	1	34	9
R	29	6700	2011	485	27	27	29	1	-25	27	1	34	9
R	29	6708	4	522	24	27	29	0	-24	27	1	34	9
R	29	671F	32	522	26	28	29	1	-25	27	1	34	9
R	29	672C	62	522	27	29	29	1	-26	27	1	34	9
R	29	6EE1	93	522	27	29	29	1	-26	27	1	34	9
R	29	7684	124	522	25	28	29	2	-26	27	1	34	9
R	29	79D2	153	522	28	29	29	0	-26	27	1	34	9
R	29	7B2C	185	522	27	29	29	1	-26	27	1	34	9
R	29	7C4D	216	522	28	29	29	0	-26	27	1	34	9
R	29	7EC6	248	522	27	28	29	0	-26	27	1	34	9
R	29	8303	279	522	27	29	29	1	-26	27	1	34	9
R	29	8BB0	310	522	27	27	29	1	-25	27	1	34	9
R	29	8BE6	341	522	27	29	29	1	-26	27	1	34	9
R	29	8BFB	372	522	27	29	29	1	-26	27	1	34	9
R	29	8FD1	403	522	27	28	29	1	-26	27	1	34	9
R	29	949F	434	522	27	29	29	1	-26	27	1	34	9
R	29	957F	465	522	27	29	29	1	-26	27	1	34	9
R	29	9605	496	522	25	29	29	2	-26	27	1	34	9
R	29	9875	525	522	27	27	29	1	-24	27	1	34	9
R	29	FF0C	556	522	7	12	29	3	-8	27	1	34	9
B	29	20	567	522	1	1	7	0	0	27	0	34	9
B	29	21	572	522	7	25	9	1	-24	27	1	34	9
B	29	22	583	522	12	11	14	1	-24	27	1	34	9
B	29	23	599	522	17	23	16	0	-22	27	1	34	9
B	29	24	620	522	16	31	16	0	-26	27	1	34	9
B	29	25	640	522	27	23	27	0	-22	27	1	34	9
B	29	26	671	522	21	23	20	0	-22	27	1	34	9
B	29	27	696	522	6	11	8	1	-24	27	1	34	9
B	29	28	706	522	9	32	10	1	-25	27	1	34	9
B	29	29	719	522	9	32	10	0	-25	27	1	34	9
B	29	2A	732	522	13	12	14	0	-24	27	1	34	9
B	29	2B	749	522	17	18	16	0	-20	27	1	34	9
B	29	2C	770	522	8	12	8	0	-5	27	1	34	9
B	29	2D	782	522	10	5	10	0	-11	27	1	34	9
B	29	2E	796	522	6	6	8	1	-5	27	1	34	9
B	29	2F	806	522	13	31	11	-1	-24	27	1	34	9
B	29	30	823	522	16	23	16	0	-22	27	1	34	9
B	29	31	843	522	15	23	16	1	-22	27	1	34	9
B	29	32	862	522	16	23	16	0	-22	27	1	34	9
B	29	33	882	522	17	23	16	-1	-22	27	1	34	9
B	29	34	903	522	18	23	16	-1	-22	27	1	34	9
B	29	35	925	522	17	23	16	-1	-22	27	1	34	9
B	29	36	946	522	16	23	16	0	-22	27	1	34	9
B	29	37	966	522	16	23	16	0	-22	27	1	34	9
B	29	38	986	522	16	23	16	0	-22	27	1	34	9
B	29	39	1006	522	16	23	16	0	-22	27	1	34	9
B	29	3A	1026	522	6	18	8	1	-17	27	1	34	9
B	29	3B	1036	522	8	24	8	0	-17	27	1	34	9
B	29	3C	1048	522	17	15	16	0	-18	27	1	34	9
B	29	3D	1069	522	17	11	16	0	-16	27	1	34	9
B	29	3E	1090	522	17	15	16	0	-18	27	1	34	9
B	29	3F	1111	522	14	25	14	0	-24	27	1	34	9
B	29	40	1129	522	27	28	27	0	-22	27	1	34	9
B	29	41	1160	522	20	23	18	-1	-22	27	1	34	9
B	29	42	1184	522	18	23	19	1	-22	27	1	34	9
B	29	43	1206	522	19	23	19	0	-22	27	1	34	9
B	29	44	1229	522	19	23	20	1	-22	27	1	34	9
B	29	45	1252	522	16	23	17	1	-22	27	1	34	9
B	29	46	1272	522	16	23	16	1	-22	27	1	34	9
B	29	47	1292	522	19	23	20	0	-22	27	1	34	9
B	29	48	1315	522	19	23	21	1	-22	27	1	34	9
B	29	49	1338	522	6	23	9	1	-22	27	1	34	9
B	29	4A	1348	522	14	23	16	0	-22	27	1	34	9
B	29	4B	1366	522	19	23	19	1	-22	27	1	34	9
B	29	4C	1389	522	15	23	16	1	-22	27	1	34	9
B	29	4D	1408	522	21	23	24	1	-22	27	1	34	9
B	29	4E	1433	522	19	23	21	1	-22	27	1	34	9
B	29	4F	1456	522	21	23	22	0	-22	27	1	34	9
B	29	50	1481	522	17	23	18	1	-22	27	1	34	9
B	29	51	1502	522	22	28	22	0	-22	27	1	34	9
B	29	52	1528	522	18	23	18	1	-22	27	1	34	9
B	29	53	1550	522	18	23	17	0	-22	27	1	34	9
B	29	54	1572	522	19	23	17	-1	-22	27	1	34	9
B	29	55	1595	522	19	23	21	1	-22	27	1	34	9
B	29	56	1618	522	19	23	17	-1	-22	27	1	34	9
B	29	57	1641	522	27	23	25	-1	-22	27	1	34	9
B	29	58	1672	522	19	23	17	-1	-22	27	1	34	9
B	29	59	1695	522	18	23	15	-1	-22	27	1	34	9
B	29	5A	1717	522	18	23	17	0	-22	27	1	34	9
B	29	5B	1739	522	8	30	10	2	-24	27	1	34	9
B	29	5C	1751	522	13	31	11	-1	-24	27	1	34	9
B	29	5D	1768	522	9	30	10	-1	-24	27	1	34	9
B	29	5E	1781	522	15	16	16	1	-23	27	1	34	9
B	29	5F	1800	522	18	4	16	-1	1	27	1	34	9
B	29	60	1822	522	9	9	18	3	-26	27	1	34	9
B	29	61	1835	522	15	18	16	0	-17	27	1	34	9
B	29	62	1854	522	17	25	18	1	-24	27	1	34	9
B	29	63	1875	522	15	18	15	0	-17	27	1	34	9
B	29	64	1894	522	17	25	18	0	-24	27	1	34	9
B	29	65	1915	522	16	18	16	0	-17	27	1	34	9
B	29	66	1935	522	13	26	9	-1	-25	27	1	34	9
B	29	67	1952	522	17	25	16	0	-17	27	1	34	9
B	29	68	1973	522	16	25	18	1	-24	27	1	34	9
B	29	69	1993	522	6	25	8	1	-24	27	1	34	9
B	29	6A	2003	522	10	32	8	-3	-24	27	1	34	9
B	29	6B	2017	522	16	26	16	1	-25	27	1	34	9
B	29	6C	2037	522	7	26	8	1	-25	27	1	34	9
B	29	6D	4	558	25	18	27	1	-17	27	1	34	9
B	29	6E	33	558	16	18	18	1	-17	27	1	34	9
B	29	6F	53	558	18	18	18	0	-17	27	1	34	9
B	29	70	75	558	17	25	18	1	-17	27	1	34	9
B	29	71	96	558	17	25	18	0	-17	27	1	34	9
B	29	72	117	558	12	18	11	1	-17	27	1	34	9
B	29	73	133	558	15	18	14	-1	-17	27	1	34	9
B	29	74	152	558	13	23	11	-1	-22	27	1	34	9
B	29	75	169	558	15	18	18	1	-17	27	1	34	9
B	29	76	188	558	17	18	15	-1	-17	27	1	34	9
B	29	77	209	558	25	18	23	-1	-17	27	1	34	9
B	29	78	238	558	16	18	14	-1	-17	27	1	34	9
B	29	79	258	558	17	25	15	-1	-17	27	1	34	9
B	29	7A	279	558	14	18	14	0	-17	27	1	34	9
B	29	7B	297	558	10	30	10	0	-24	27	1	34	9
B	29	7C	311	558	5	35	8	1	-26	27	1	34	9
B	29	7D	320	558	11	30	10	-1	-24	27	1	34	9
B	29	7E	335	558	16	7	16	0	-14	27	1	34	9
B	29	2039	355	558	8	15	9	0	-16	27	1	34	9
B	29	203A	367	558	9	15	9	0	-16	27	1	34	9
B	29	4E00	380	558	29	5	29	0	-14	27	1	34	9
B	29	4E09	413	558	29	25	29	0	-24	27	1	34	9
B	29	4E66	446	558	29	31	29	0	-27	27	1	34	9
B	29	4E8C	479	558	29	23	29	0	-22	27	1	34	9
B	29	4E94	512	558	29	26	29	0	-24	27	1	34	9
B	29	4ECA	545	558	29	31	29	0	-27	27	1	34	9
B	29	516D	578	558	29	31	29	0	-27	27	1	34	9
B	29	5171	611	558	29	31	29	0	-27	27	1	34	9
B	29	5206	644	558	29	30	29	0	-26	27	1	34	9
B	29	524D	677	558	29	31	29	0	-27	27	1	34	9
B	29	5468	710	558	27	29	29	0	-25	27	1	34	9
B	29	56DB	741	558	27	27	29	1	-24	27	1	34	9
B	29	56F4	772	558	27	29	29	1	-25	27	1	34	9
B	29	5747	803	558	28	31	29	0	-27	27	1	34	9
B	29	591A	835	558	28	31	29	1	-27	27	1	34	9
B	29	5929	867	558	29	28	29	0	-24	27	1	34	9
B	29	5C0F	900	558	31	30	29	-1	-26	27	1	34	9
B	29	5E74	935	558	29	31	29	0	-27	27	1	34	9
B	29	5F53	968	558	25	31	29	2	-27	27	1	34	9
B	29	5F55	997	558	29	29	29	0	-26	27	1	34	9
B	29	603B	1030	558	29	30	29	0	-27	27	1	34	9
B	29	60C5	1063	558	30	31	29	-1	-27	27	1	34	9
B	29	6309	1097	558	30	31	29	-1	-27	27	1	34	9
B	29	6570	1131	558	30	31	29	0	-27	27	1	34	9
B	29	65E0	1165	558	29	29	29	0	-25	27	1	34	9
B	29	65E5	1198	558	22	28	29	4	-25	27	1	34	9
B	29	65F6	1224	558	28	30	29	1	-27	27	1	34	9
B	29	660E	1256	558	27	29	29	1	-25	27	1	34	9
B	29	661F	1287	558	29	28	29	0	-25	27	1	34	9
B	29	6682	1320	558	29	31	29	0	-27	27	1	34	9
B	29	6700	1353	558	29	29	29	0	-26	27	1	34	9
B	29	6708	1386	558	26	29	29	-1	-25	27	1	34	9
B	29	671F	1416	558	28	30	29	0	-26	27	1	34	9
B	29	672C	1448	558	29	31	29	0	-27	27	1	34	9
B	29	6EE1	1481	558	29	31	29	0	-27	27	1	34	9
B	29	7684	1514	558	27	30	29	1	-27	27	1	34	9
B	29	79D2	1545	558	30	31	29	-1	-27	27	1	34	9
B	29	7B2C	1579	558	29	31	29	0	-27	27	1	34	9
B	29	7C4D	1612	558	30	31	29	-1	-27	27	1	34	9
B	29	7EC6	1646	558	28	30	29	0	-27	27	1	34	9
B	29	8303	1678	558	29	31	29	0	-27	27	1	34	9
B	29	8BB0	1711	558	29	29	29	0	-26	27	1	34	9
B	29	8BE6	1744	558	29	31	29	0	-27	27	1	34	9
B	29	8BFB	1777	558	29	31	29	0	-27	27	1	34	9
B	29	8FD1	1810	558	29	30	29	0	-27	27	1	34	9
B	29	949F	1843	558	29	31	29	0	-27	27	1	34	9
B	29	957F	1876	558	30	31	29	0	-27	27	1	34	9
B	29	9605	1910	558	27	31	29	1	-27	27	1	34	9
B	29	9875	1941	558	29	29	29	0	-25	27	1	34	9
B	29	FF0C	1974	558	9	14	29	2	-9	27	1	34	9
R	30	20	1987	558	1	1	7	0	0	27	0	35	9
R	30	21	1992	558	5	23	10	2	-23	27	1	35	9
R	30	22	2001	558	10	9	14	2	-23	27	1	35	9
R	30	23	2015	558	15	23	17	1	-23	27	1	35	9
R	30	24	4	597	14	30	17	1	-26	27	1	35	9
R	30	25	22	597	26	22	28	1	-22	27	1	35	9
R	30	26	52	597	19	22	20	1	-22	27	1	35	9
R	30	27	75	597	4	9	8	2	-23	27	1	35	9
R	30	28	83	597	7	31	10	2	-25	27	1	35	9
R	30	29	94	597	7	31	10	1	-25	27	1	35	9
R	30	2A	105	597	11	10	14	1	-24	27	1	35	9
R	30	2B	120	597	15	16	17	1	-19	27	1	35	9
R	30	2C	139	597	6	10	8	1	-4	27	1	35	9
R	30	2D	149	597	9	3	10	1	-10	27	1	35	9
R	30	2E	162	597	5	5	8	2	-5	27	1	35	9
R	30	2F	171	597	12	30	12	0	-24	27	1	35	9
R	30	30	187	597	15	22	17	1	-22	27	1	35	9
R	30	31	206	597	13	22	17	2	-22	27	1	35	9
R	30	32	223	597	15	22	17	1	-22	27	1	35	9
R	30	33	242	597	15	22	17	0	-22	27	1	35	9
R	30	34	261	597	16	22	17	0	-22	27	1	35	9
R	30	35	281	597	16	22	17	0	-22	27	1	35	9
R	30	36	301	597	15	22	17	1	-22	27	1	35	9
R	30	37	320	597	15	22	17	1	-22	27	1	35	9
R	30	38	339	597	15	22	17	1	-22	27	1	35	9
R	30	39	358	597	15	22	17	1	-22	27	1	35	9
R	30	3A	377	597	5	17	8	2	-17	27	1	35	9
R	30	3B	386	597	6	22	8	1	-16	27	1	35	9
R	30	3C	396	597	15	14	17	1	-18	27	1	35	9
R	30	3D	415	597	15	10	17	1	-16	27	1	35	9
R	30	3E	434	597	15	14	17	1	-18	27	1	35	9
R	30	3F	453	597	12	24	14	1	-24	27	1	35	9
R	30	40	469	597	26	27	28	1	-22	27	1	35	9
R	30	41	499	597	19	22	18	0	-22	27	1	35	9
R	30	42	522	597	16	22	20	3	-22	27	1	35	9
R	30	43	542	597	17	22	19	1	-22	27	1	35	9
R	30	44	563	597	16	22	21	3	-22	27	1	35	9
R	30	45	583	597	14	22	18	3	-22	27	1	35	9
R	30	46	601	597	13	22	17	3	-22	27	1	35	9
R	30	47	618	597	18	22	21	1	-22	27	1	35	9
R	30	48	640	597	16	22	22	3	-22	27	1	35	9
R	30	49	660	597	3	22	9	3	-22	27	1	35	9
R	30	4A	667	597	13	22	16	1	-22	27	1	35	9
R	30	4B	684	597	17	22	19	3	-22	27	1	35	9
R	30	4C	705	597	13	22	16	3	-22	27	1	35	9
R	30	4D	722	597	19	22	24	3	-22	27	1	35	9
R	30	4E	745	597	16	22	22	3	-22	27	1	35	9
R	30	4F	765	597	20	22	22	1	-22	27	1	35	9
R	30	50	789	597	15	22	19	3	-22	27	1	35	9
R	30	51	808	597	20	28	22	1	-22	27	1	35	9
R	30	52	832	597	16	22	19	3	-22	27	1	35	9
R	30	53	852	597	16	22	18	1	-22	27	1	35	9
R	30	54	872	597	18	22	18	0	-22	27	1	35	9
R	30	55	894	597	17	22	22	2	-22	27	1	35	9
R	30	56	915	597	18	22	17	0	-22	27	1	35	9
R	30	57	937	597	26	22	26	0	-22	27	1	35	9
R	30	58	967	597	17	22	17	0	-22	27	1	35	9
R	30	59	988	597	16	22	16	0	-22	27	1	35	9
R	30	5A	1008	597	16	22	18	1	-22	27	1	35	9
R	30	5B	1028	597	7	29	10	3	-24	27	1	35	9
R	30	5C	1039	597	12	30	12	0	-24	27	1	35	9
R	30	5D	1055	597	6	29	10	1	-24	27	1	35	9
R	30	5E	1065	597	13	14	17	2	-23	27	1	35	9
R	30	5F	1082	597	17	2	17	0	2	27	1	35	9
R	30	60	1103	597	7	7	18	4	-26	27	1	35	9
R	30	61	1114	597	14	16	17	1	-16	27	1	35	9
R	30	62	1132	597	15	24	19	2	-24	27	1	35	9
R	30	63	1151	597	14	16	15	1	-16	27	1	35	9
R	30	64	1169	597	15	24	19	1	-24	27	1	35	9
R	30	65	1188	597	15	16	17	1	-16	27	1	35	9
R	30	66	1207	597	11	24	10	0	-24	27	1	35	9
R	30	67	1222	597	16	23	17	1	-16	27	1	35	9
R	30	68	1242	597	14	24	18	2	-24	27	1	35	9
R	30	69	1260	597	4	23	8	2	-23	27	1	35	9
R	30	6A	1268	597	8	30	8	-2	-23	27	1	35	9
R	30	6B	1280	597	15	24	17	2	-24	27	1	35	9
R	30	6C	1299	597	6	25	9	2	-25	27	1	35	9
R	30	6D	1309	597	24	16	28	2	-16	27	1	35	9
R	30	6E	1337	597	14	16	18	2	-16	27	1	35	9
R	30	6F	1355	597	16	16	18	1	-16	27	1	35	9
R	30	70	1375	597	15	23	19	2	-16	27	1	35	9
R	30	71	1394	597	15	23	19	1	-16	27	1	35	9
R	30	72	1413	597	10	16	12	2	-16	27	1	35	9
R	30	73	1427	597	12	16	14	1	-16	27	1	35	9
R	30	74	1443	597	11	21	11	0	-21	27	1	35	9
R	30	75	1458	597	14	16	18	2	-16	27	1	35	9
R	30	76	1476	597	16	16	16	0	-16	27	1	35	9
R	30	77	1496	597	24	16	24	0	-16	27	1	35	9
R	30	78	1524	597	15	16	15	0	-16	27	1	35	9
R	30	79	1543	597	16	23	16	0	-16	27	1	35	9
R	30	7A	1563	597	13	16	14	1	-16	27	1	35	9
R	30	7B	1580	597	9	29	10	1	-24	27	1	35	9
R	30	7C	1593	597	2	34	8	3	-25	27	1	35	9
R	30	7D	1599	597	8	29	10	1	-24	27	1	35	9
R	30	7E	1611	597	15	6	17	1	-14	27	1	35	9
R	30	2039	1630	597	7	13	9	1	-15	27	1	35	9
R	30	203A	1641	597	7	13	9	1	-15	27	1	35	9
R	30	4E00	1652	597	28	3	30	1	-13	27	1	35	9
R	30	4E09	1684	597	28	24	30	1	-23	27	1	35	9
R	30	4E66	1716	597	28	30	30	1	-26	27	1	35	9
R	30	4E8C	1748	597	28	21	30	1	-21	27	1	35	9
R	30	4E94	1780	597	28	25	30	1	-23	27	1	35	9
R	30	4ECA	1812	597	28	30	30	1	-26	27	1	35	9
R	30	516D	1844	597	28	30	30	1	-26	27	1	35	9
R	30	5171	1876	597	28	30	30	1	-26	27	1	35	9
R	30	5206	1908	597	28	29	30	1	-25	27	1	35	9
R	30	524D	1940	597	28	30	30	1	-26	27	1	35	9
R	30	5468	1972	597	26	28	30	1	-24	27	1	35	9
R	30	56DB	2002	597	26	26	30	2	-23	27	1	35	9
R	30	56F4	4	635	26	28	30	2	-24	27	1	35	9
R	30	5747	34	635	27	30	30	1	-26	27	1	35	9
R	30	591A	65	635	27	30	30	2	-26	27	1	35	9
R	30	5929	96	635	28	27	30	1	-23	27	1	35	9
R	30	5C0F	128	635	29	29	30	1	-25	27	1	35	9
R	30	5E74	161	635	28	30	30	1	-26	27	1	35	9
R	30	5F53	193	635	24	30	30	3	-26	27	1	35	9
R	30	5F55	221	635	27	27	30	2	-24	27	1	35	9
R	30	603B	252	635	28	29	30	1	-26	27	1	35	9
R	30	60C5	284	635	29	30	30	0	-26	27	1	35	9
R	30	6309	317	635	29	30	30	0	-26	27	1	35	9
R	30	6570	350	635	29	30	30	1	-26	27	1	35	9
R	30	65E0	383	635	28	28	30	1	-24	27	1	35	9
R	30	65E5	415	635	20	26	30	5	-23	27	1	35	9
R	30	65F6	439	635	27	29	30	2	-26	27	1	35	9
R	30	660E	470	635	26	28	30	2	-24	27	1	35	9
R	30	661F	500	635	28	26	30	1	-24	27	1	35	9
R	30	6682	532	635	28	30	30	1	-26	27	1	35	9
R	30	6700	564	635	28	27	30	1	-24	27	1	35	9
R	30	6708	596	635	25	28	30	0	-24	27	1	35	9
R	30	671F	625	635	27	29	30	1	-25	27	1	35	9
R	30	672C	656	635	28	30	30	1	-26	27	1	35	9
R	30	6EE1	688	635	28	30	30	1	-26	27	1	35	9
R	30	7684	720	635	26	30	30	2	-26	27	1	35	9
R	30	79D2	750	635	29	30	30	0	-26	27	1	35	9
R	30	7B2C	783	635	28	30	30	1	-26	27	1	35	9
R	30	7C4D	815	635	29	30	30	0	-26	27	1	35	9
R	30	7EC6	848	635	27	29	30	1	-26	27	1	35	9
R	30	8303	879	635	28	30	30	1	-26	27	1	35	9
R	30	8BB0	911	635	28	28	30	1	-25	27	1	35	9
R	30	8BE6	943	635	28	30	30	1	-26	27	1	35	9
R	30	8BFB	975	635	28	30	30	1	-26	27	1	35	9
R	30	8FD1	1007	635	28	29	30	1	-26	27	1	35	9
R	30	949F	1039	635	28	30	30	1	-26	27	1	35	9
R	30	957F	1071	635	28	30	30	1	-26	27	1	35	9
R	30	9605	1103	635	26	29	30	2	-25	27	1	35	9
R	30	9875	1133	635	28	28	30	1	-24	27	1	35	9
R	30	FF0C	1165	635	6	12	30	4	-7	27	1	35	9
B	30	20	1175	635	1	1	7	0	0	27	0	35	9
B	30	21	1180	635	7	25	10	1	-24	27	1	35	9
B	30	22	1191	635	12	11	14	1	-24	27	1	35	9
B	30	23	1207	635	17	25	17	0	-24	27	1	35	9
B	30	24	1228	635	16	32	17	0	-27	27	1	35	9
B	30	25	1248	635	28	24	28	0	-23	27	1	35	9
B	30	26	1280	635	21	24	20	0	-23	27	1	35	9
B	30	27	1305	635	6	11	8	1	-24	27	1	35	9
B	30	28	1315	635	9	33	10	1	-26	27	1	35	9
B	30	29	1328	635	9	33	10	0	-26	27	1	35	9
B	30	2A	1341	635	12	12	14	1	-25	27	1	35	9
B	30	2B	1357	635	17	18	17	0	-20	27	1	35	9
B	30	2C	1378	635	8	12	8	0	-5	27	1	35	9
B	30	2D	1390	635	11	5	10	0	-11	27	1	35	9
B	30	2E	1405	635	7	7	8	1	-6	27	1	35	9
B	30	2F	1416	635	14	32	12	-1	-25	27	1	35	9
B	30	30	1434	635	17	24	17	0	-23	27	1	35	9
B	30	31	1455	635	15	24	17	1	-23	27	1	35	9
B	30	32	1474	635	17	24	17	0	-23	27	1	35	9
B	30	33	1495	635	17	24	17	-1	-23	27	1	35	9
B	30	34	1516	635	18	24	17	-1	-23	27	1	35	9
B	30	35	1538	635	18	24	17	-1	-23	27	1	35	9
B	30	36	1560	635	17	24	17	0	-23	27	1	35	9
B	30	37	1581	635	17	24	17	0	-23	27	1	35	9
B	30	38	1602	635	17	24	17	0	-23	27	1	35	9
B	30	39	1623	635	16	24	17	0	-23	27	1	35	9
B	30	3A	1643	635	7	19	8	1	-18	27	1	35	9
B	30	3B	1654	635	8	24	8	0	-17	27	1	35	9
B	30	3C	1666	635	17	16	17	0	-19	27	1	35	9
B	30	3D	1687	635	17	12	17	0	-17	27	1	35	9
B	30	3E	1708	635	17	16	17	0	-19	27	1	35	9
B	30	3F	1729	635	14	26	14	0	-25	27	1	35	9
B	30	40	1747	635	28	29	28	0	-23	27	1	35	9
B	30	41	1779	635	21	24	18	-1	-23	27	1	35	9
B	30	42	1804	635	18	24	20	2	-23	27	1	35	9
B	30	43	1826	635	20	24	19	0	-23	27	1	35	9
B	30	44	1850	635	18	24	21	2	-23	27	1	35	9
B	30	45	1872	635	16	24	18	2	-23	27	1	35	9
B	30	46	1892	635	15	24	17	2	-23	27	1	35	9
B	30	47	1911	635	20	24	21	0	-23	27	1	35	9
B	30	48	1935	635	18	24	22	2	-23	27	1	35	9
B	30	49	1957	635	5	24	9	2	-23	27	1	35	9
B	30	4A	1966	635	15	24	16	0	-23	27	1	35	9
B	30	4B	1985	635	19	24	19	2	-23	27	1	35	9
B	30	4C	2008	635	15	24	16	2	-23	27	1	35	9
B	30	4D	4	672	21	24	24	2	-23	27	1	35	9
B	30	4E	29	672	18	24	22	2	-23	27	1	35	9
B	30	4F	51	672	22	24	22	0	-23	27	1	35	9
B	30	50	77	672	17	24	19	2	-23	27	1	35	9
B	30	51	98	672	22	30	22	0	-23	27	1	35	9
B	30	52	124	672	18	24	19	2	-23	27	1	35	9
B	30	53	146	672	18	24	18	0	-23	27	1	35	9
B	30	54	168	672	20	24	18	-1	-23	27	1	35	9
B	30	55	192	672	19	24	22	1	-23	27	1	35	9
B	30	56	215	672	20	24	17	-1	-23	27	1	35	9
B	30	57	239	672	28	24	26	-1	-23	27	1	35	9
B	30	58	271	672	19	24	17	-1	-23	27	1	35	9
B	30	59	294	672	18	24	16	-1	-23	27	1	35	9
B	30	5A	316	672	18	24	18	0	-23	27	1	35	9
B	30	5B	338	672	9	31	10	2	-25	27	1	35	9
B	30	5C	351	672	14	32	12	-1	-25	27	1	35	9
B	30	5D	369	672	8	31	10	0	-25	27	1	35	9
B	30	5E	381	672	15	16	17	1	-24	27	1	35	9
B	30	5F	400	672	19	4	17	-1	1	27	1	35	9
B	30	60	423	672	9	9	18	3	-27	27	1	35	9
B	30	61	436	672	16	18	17	0	-17	27	1	35	9
B	30	62	456	672	17	26	19	1	-25	27	1	35	9
B	30	63	477	672	16	18	15	0	-17	27	1	35	9
B	30	64	497	672	17	26	19	0	-25	27	1	35	9
B	30	65	518	672	17	18	17	0	-17	27	1	35	9
B	30	66	539	672	13	26	10	-1	-25	27	1	35	9
B	30	67	556	672	18	25	17	0	-17	27	1	35	9
B	30	68	578	672	16	26	18	1	-25	27	1	35	9
B	30	69	598	672	6	25	8	1	-24	27	1	35	9
